City,State,Mean,Median,Stdev
Swayzee,IN,61338.333333333336,131824.66666666666,51323.666666666664
Swea City,IA,82452.5,172659.0,59615.5
Swedesboro,NJ,84951.0,78913.0,56901.0
Sweeden,KY,54001.0,52954.0,41111.0
Sweeny,TX,56566.0,42331.0,48483.0
Sweet Home,OR,46246.0,300000.0,36981.0
Sweet Springs,MO,46705.0,38080.5,38450.0
Sweet Valley,PA,54658.0,47594.0,40259.0
Sweetser,IN,58019.0,55815.0,38892.0
Sweetwater,OK,67140.0,300000.0,32468.0
Sweetwater,TX,35390.0,24835.5,31515.5
Swiftwater,PA,70133.5,61221.0,48042.5
Swoope,VA,43972.0,36676.0,36960.0
Sycamore,IL,93525.0,81556.0,55657.0
Sycamore,OH,50341.0,300000.0,15855.0
Sykesville,MD,115987.75,206081.0,66493.5
Sylacauga,AL,48547.25,102813.25,39635.75
Sylmar,CA,77652.33333333333,66681.33333333333,52456.333333333336
Sylva,NC,54031.5,43090.5,42384.0
Sylvania,GA,49702.5,36259.5,43694.5
Sylvania,OH,66501.0,56332.0,48567.0
Sylvester,GA,40177.0,29108.0,36152.0
Symsonia,KY,53138.666666666664,41954.333333333336,43864.333333333336
Syosset,NY,149357.0,243817.0,70758.5
Syracuse,IN,51342.0,44768.0,43486.0
Syracuse,KS,55744.0,44024.0,44620.0
Syracuse,NY,52921.208333333336,69047.04166666667,41363.25
Syracuse,UT,89059.0,80842.0,48014.0
T Or C,NM,36637.5,25355.0,33616.0
Tabiona,UT,50109.5,41498.5,37650.0
Table Rock,NE,44540.0,32865.0,36477.0
Tabor,SD,54965.0,48766.0,36130.0
Tabor City,NC,36077.0,16499.0,48246.0
Tacoma,WA,66359.9375,78267.0,46290.34375
Tad,WV,51120.0,43144.0,34923.0
Taft,CA,62623.0,63526.5,43526.5
Taft,TN,61398.0,50751.0,46685.0
Taft,TX,80574.0,75885.0,47332.0
Tahlequah,OK,48391.0,23688.0,62544.0
Takoma Park,MD,86387.0,300000.0,58503.0
Takotna,AK,53751.0,40060.0,45019.0
Talbotton,GA,49225.0,41468.0,41928.0
Talcott,WV,47658.0,36358.0,40501.0
Tall Timbers,MD,112886.0,101617.0,72530.0
Talladega,AL,38341.0,125158.33333333333,33017.0
Tallahassee,FL,64958.333333333336,107240.20833333333,48044.583333333336
Tallapoosa,GA,52387.5,42125.0,42520.0
Tallassee,AL,55849.0,50493.0,42845.0
Tallmadge,OH,105576.0,181283.5,41375.5
Tallulah,LA,41481.0,32059.0,38141.0
Tama,IA,62950.0,63671.0,33334.0
Tamaqua,PA,61562.666666666664,120975.0,47953.333333333336
Tamarac,FL,44713.0,35761.5,35702.0
Tamaroa,IL,47812.0,46693.0,34938.0
Tamms,IL,45150.0,36198.0,37382.0
Tampa,FL,57624.756410256414,76252.21794871795,44836.0
Tamworth,NH,52830.0,47711.0,32327.0
Tanana,AK,51237.0,45813.0,35996.0
Tangent,OR,59971.0,51258.5,41969.0
Tangier,VA,49379.0,36259.0,45944.0
Tannersville,NY,65669.0,20312.0,90257.0
Tappahannock,VA,48324.0,32598.0,42432.0
Tar Heel,NC,31636.0,18774.0,41745.5
Tarboro,NC,45562.5,34797.5,34020.0
Tarentum,PA,52589.0,176703.0,32288.0
Tarkio,MO,49460.0,39519.0,40443.0
Tarpon Springs,FL,77355.25,171747.0,59869.5
Tarrant,AL,18813.0,17037.0,13371.0
Tarrytown,NY,106201.0,300000.0,78840.0
Tarzana,CA,92449.0,82296.0,66275.0
Tatitlek,AK,98618.0,87924.0,73901.0
Tatum,NM,80419.0,300000.0,45735.0
Taunton,MA,76927.25,120489.75,50690.0
Tavares,FL,37847.0,300000.0,23763.0
Tavernier,FL,71263.0,56303.5,54780.5
Tawas City,MI,51443.0,36477.666666666664,47223.666666666664
Taylor,AR,49313.0,34737.0,44027.0
Taylor,MI,46429.57142857143,37958.42857142857,36142.0
Taylor,TX,63968.0,56324.5,45809.5
Taylors,SC,54738.75,104257.25,47308.5
Taylorsville,GA,77568.0,72564.0,52579.0
Taylorsville,KY,83950.5,72657.5,48514.0
Taylorsville,MS,55458.0,45682.0,46959.0
Taylorsville,NC,54685.0,46080.0,39712.0
Taylorsville,UT,78259.66666666667,146144.0,44553.0
Taylorville,IL,54757.0,42989.0,39132.0
Tazewell,TN,41786.0,33278.0,38833.0
Tazewell,VA,55625.0,39612.0,52170.0
Tchula,MS,19261.0,12764.0,23214.0
Teachey,NC,41633.0,37649.0,35518.0
Teague,TX,39902.0,30986.0,35474.0
Teaneck,NJ,136068.25,223628.25,69338.75
Tecumseh,NE,52239.0,42735.0,47251.0
Tehachapi,CA,83063.0,62880.0,63155.666666666664
Tekamah,NE,57847.0,42398.0,47182.0
Tekonsha,MI,50633.0,40680.0,43201.0
Telford,TN,47777.0,37705.0,37901.0
Tell City,IN,51707.5,38860.5,39423.5
Telluride,CO,83514.0,300000.0,69856.0
Temecula,CA,90186.25,104545.125,54983.25
Temp,AZ,41648.0,27728.0,42696.0
Tempe,AZ,64657.5,56220.0,45358.875
Temperance,MI,80307.5,67794.0,53511.0
Temple,GA,53791.5,49092.5,36771.5
Temple,TX,64124.333333333336,96229.5,45850.833333333336
Temple City,CA,71450.28571428571,57857.28571428572,61676.71428571428
Temple Hills,MD,70557.75,65890.75,41855.0
Temple Terrace,FL,35284.25,29783.25,25840.5
Templeton,MA,83602.0,300000.0,56617.0
Ten Mile,TN,36701.0,30241.0,31059.0
Tenafly,NJ,154902.33333333334,191266.33333333334,81201.0
Tenants Harbor,ME,87126.0,61881.5,70494.0
Tenino,WA,45117.0,34177.0,39179.0
Terra Bella,CA,38206.0,29463.0,31173.0
Terre Haute,IN,55554.230769230766,85596.23076923077,38185.230769230766
Terrell,TX,60756.0,49382.0,64354.0
Terrytown,LA,49002.333333333336,34112.333333333336,43337.666666666664
Terryville,CT,79117.0,300000.0,48781.0
Tetonia,ID,64431.0,176409.5,59098.5
Teutopolis,IL,72258.5,64644.0,50431.0
Tewksbury,MA,97553.5,300000.0,60726.5
Texarkana,AR,68257.6,96392.0,38010.8
Texarkana,TX,43367.666666666664,80256.16666666667,33084.5
Texas City,TX,45507.333333333336,35998.666666666664,38342.666666666664
Texico,NM,44555.0,32470.0,40826.0
Thatcher,AZ,45420.666666666664,118384.33333333333,40618.666666666664
Thawville,IL,55922.0,41661.0,46858.0
Thaxton,VA,62734.0,53952.0,46775.0
The Colony,TX,100562.0,95200.5,59101.0
The Dalles,OR,50899.0,42815.0,30125.0
The Villages,FL,63997.0,52600.0,44858.0
The Woodlands,TX,115511.8,191328.4,64152.0
Theodosia,MO,48019.666666666664,43646.0,36647.666666666664
Thermal,CA,75619.0,50524.0,67535.0
Thibodaux,LA,53223.5,47971.5,36181.25
Thief River Falls,MN,43090.0,36531.0,33482.0
Thiells,NY,112235.0,113806.0,59941.0
Thomas,WV,57526.0,40038.0,46879.0
Thomaston,CT,100950.0,91882.0,65422.5
Thomaston,GA,49122.75,103165.0,34042.25
Thomasville,AL,40451.0,36477.0,28494.0
Thomasville,GA,37158.0,29332.0,30480.2
Thomasville,NC,60183.0,52535.5,39598.0
Thompson,ND,95840.5,85068.5,59292.0
Thompson,OH,74473.0,60688.0,59957.0
Thompson's Station,TN,111205.0,96484.0,70795.0
Thompsonville,IL,39404.0,35488.0,26333.0
Thomson,GA,48992.0,27133.0,42599.0
Thonotosassa,FL,40613.0,27426.0,43920.0
Thornburg,IA,53769.5,43514.5,35998.5
Thorndale,TX,62391.0,50974.0,53443.0
Thornton,CO,83133.0,148375.22222222222,45796.11111111111
Thornton,IL,54080.0,43284.0,40128.0
Thornville,OH,63439.0,53389.0,44424.0
Thornwood,NY,158331.0,167462.0,79891.0
Thorp,WA,66862.0,300000.0,50829.0
Thorp,WI,41633.0,40826.0,29773.0
Thousand Oaks,CA,92375.4,116625.2,62292.0
Thousand Palms,CA,43007.0,31615.0,37935.0
Thrall,TX,70857.0,62991.0,52802.0
Three Bridges,NJ,86594.0,300000.0,45890.0
Three Forks,MT,57237.0,52179.0,40065.0
Three Oaks,MI,53091.0,44840.5,42696.5
Three Rivers,MI,24242.0,16210.0,24387.0
Three Rivers,TX,69259.0,59171.0,49238.0
Three Springs,PA,52846.0,43755.0,39462.0
Throop,PA,55072.0,300000.0,38412.0
Thunderbolt,GA,55772.0,34869.0,50934.0
Thurmont,MD,67879.33333333333,143593.0,43861.0
Tiburon,CA,142862.0,204875.5,83665.5
Tierra Amarilla,NM,48891.5,170381.5,34976.0
Tiffin,OH,56484.5,48760.25,41339.75
Tifton,GA,54197.0,166769.5,41292.5
Tigard,OR,71837.75,60476.5,47492.75
Tiger,GA,56365.0,37513.5,51476.0
Tijeras,NM,81248.0,66327.0,56019.0
Tilden,TX,64871.0,47274.0,61311.0
Tilghman,MD,73311.0,61679.0,57028.0
Tillamook,OR,45021.666666666664,128194.0,36084.333333333336
Tiltonsville,OH,44691.0,34119.0,35582.0
Timber Lake,SD,49039.0,41445.0,38651.0
Timberlake,NC,66083.0,56799.0,45955.0
Timbo,AR,42872.0,31287.0,43350.0
Timmonsville,SC,32916.0,25732.0,32038.0
Timnath,CO,98874.0,300000.0,67457.0
Timonium,MD,87120.5,79687.0,58469.0
Tinley Park,IL,72249.66666666667,66370.33333333333,48494.0
Tinton Falls,NJ,0.0,0.0,0.0
Tioga,PA,43250.0,34887.0,36936.0
Tioga Center,NY,60617.5,54615.5,47605.5
Tipp City,OH,80070.0,65407.0,61665.0
Tipton,CA,39623.0,31194.0,33621.0
Tipton,IA,60411.0,55849.0,38010.5
Tipton,IN,52111.0,43239.0,37014.0
Tipton,MO,48995.0,45592.0,30673.0
Tishomingo,MS,42219.0,41635.0,26935.0
Titusville,FL,68899.5,58929.5,50256.0
Titusville,PA,49740.0,45871.0,33264.0
Tivoli,TX,47659.0,34375.0,37365.0
Toa Alta,PR,32863.75,27232.5,25074.75
Toa Baja,PR,25440.76923076923,21181.69230769231,19981.53846153846
Tobaccoville,NC,0.0,0.0,0.0
Toccoa,GA,51213.666666666664,118808.33333333333,41302.0
Togo,MN,56767.0,46615.0,44651.0
Tohatchi,NM,36935.0,22045.0,36237.0
Tok,AK,54967.0,45144.0,46848.0
Tolar,TX,71345.0,50539.0,65135.0
Toledo,IL,54751.5,44327.0,40945.0
Toledo,OH,44954.78048780488,54879.26829268293,34243.26829268293
Tolland,CT,135825.0,300000.0,52971.0
Tollesboro,KY,39372.0,29231.0,32943.0
Tolleson,AZ,62737.0,63854.0,37537.0
Tollhouse,CA,107612.0,95137.0,70383.0
Tolono,IL,77819.0,69589.0,55113.0
Tom Bean,TX,81305.0,66791.0,60314.0
Tomah,WI,45239.0,37346.0,32865.0
Tomahawk,WI,43574.0,38070.0,30466.0
Tomball,TX,121059.66666666667,108081.66666666667,82422.33333333333
Tompkinsville,KY,30936.0,20079.0,23961.0
Toms River,NJ,85247.14285714286,193274.42857142858,51020.0
Tonalea,UT,39106.0,23812.0,35165.0
Tonasket,WA,32384.0,23460.0,26977.0
Tonawanda,NY,61399.4,146482.0,35709.6
Tonganoxie,KS,84274.0,75933.0,50798.0
Tonkawa,OK,53737.0,39130.0,45757.0
Tonto Basin,AZ,39704.0,300000.0,19480.0
Tontogany,OH,81126.0,75011.0,50814.0
Tony,WI,36013.5,167655.5,29231.0
Tooele,UT,81939.5,177141.0,52694.0
Tool,TX,51121.5,41727.0,38815.5
Toone,TN,53843.0,41801.0,44841.0
Topanga,CA,136693.0,300000.0,73979.0
Topeka,KS,65897.76470588235,104877.35294117648,45861.294117647056
Topmost,KY,38717.0,26035.0,31527.0
Toppenish,WA,49958.0,164049.5,42929.5
Topsfield,MA,130593.5,300000.0,83764.0
Topton,NC,55609.0,44435.0,50081.0
Topton,PA,52582.0,300000.0,16203.0
Tornado,WV,50046.333333333336,122329.33333333333,48619.0
Tornillo,TX,38191.0,32788.0,30664.0
Toronto,OH,47582.0,44002.333333333336,34127.333333333336
Torrance,CA,94377.8947368421,135338.15789473685,58854.78947368421
Torrington,CT,62263.0,56080.2,41797.4
Torrington,WY,47383.0,171237.5,35346.0
Totowa,NJ,79081.0,73393.0,52282.0
Toulon,IL,68667.0,61889.0,43620.0
Toutle,WA,66873.0,54380.0,43552.0
Towanda,KS,61200.0,49583.0,41337.0
Towanda,PA,72908.0,60478.0,47256.0
Tower City,PA,58302.0,42571.0,46634.0
Town And Country,MO,164799.0,185267.0,82011.0
Town Creek,AL,49453.0,30636.0,36144.0
Towner,ND,68999.0,62762.0,55887.0
Townsend,MA,107414.0,95132.0,64184.0
Townsend,TN,52695.0,40952.0,49946.0
Townville,PA,50360.0,40766.0,32432.0
Towson,MD,94547.66666666667,145849.0,67391.33333333333
Trabuco Canyon,CA,99883.0,230609.0,62772.666666666664
Tracy,CA,84638.875,73754.125,55786.875
Trafalgar,IN,73309.0,68871.0,43178.0
Trappe,MD,84944.0,67201.0,69212.0
Trappe,PA,100591.5,193682.0,68036.0
Travelers Rest,SC,58181.0,40910.0,53923.0
Traverse City,MI,73362.125,121565.75,48480.375
Travis Afb,CA,85569.0,300000.0,21896.0
Tremont,IL,64861.5,60292.0,47390.0
Trenton,FL,55664.0,47606.0,45862.0
Trenton,GA,47436.0,35560.5,38602.5
Trenton,MI,67179.0,55950.0,49469.0
Trenton,MO,56438.0,55623.0,40112.0
Trenton,NJ,56129.75,67340.75,42653.833333333336
Trenton,TN,33389.0,32895.0,22578.0
Trenton,TX,65998.0,64221.0,40629.0
Trevor,WI,49990.0,49732.0,29791.0
Trevorton,PA,53539.0,47061.0,40817.0
Tribune,KS,63472.0,49424.0,48235.0
Trinidad,CA,59154.0,49556.0,47634.0
Trinidad,CO,42887.0,34058.0,43090.0
Trinity,AL,50700.5,35186.5,46241.5
Trinity,FL,80547.0,184826.5,51725.0
Trinity,NC,73612.0,59197.0,58330.0
Trinity,TX,54203.5,44342.0,41471.0
Trinity Center,CA,46578.0,28082.0,45273.0
Tripoli,IA,67343.0,57112.0,48838.0
Troup,TX,30515.0,300000.0,17872.0
Trout,LA,50122.0,38926.0,41464.0
Trout Creek,MT,55079.0,35397.0,43700.0
Trout Lake,WA,72854.0,63329.0,53478.0
Troutdale,OR,70002.0,60392.0,50071.0
Troy,AL,47058.5,35027.0,41130.0
Troy,IL,69521.0,54763.0,54007.0
Troy,MI,102044.0,115221.33333333333,59850.0
Troy,MO,49116.5,172197.0,33613.5
Troy,NY,62836.8,50592.4,45480.3
Troy,OH,46899.5,98931.5,33959.0
Troy,PA,65496.0,49950.0,57386.0
Troy,TN,45863.0,34965.0,38541.0
Troy Mills,IA,68654.0,63755.0,42879.0
Truckee,CA,64632.333333333336,173036.66666666666,37246.666666666664
Truckee,NV,0.0,0.0,0.0
Trujillo Alto,PR,37596.0,29233.333333333332,31083.0
Trumann,AR,49235.0,46187.0,34810.0
Trumbull,CT,143291.0,198032.0,71841.33333333333
Truro,IA,36803.0,300000.0,26517.0
Trussville,AL,75283.0,67263.0,56918.0
Truxton,NY,62457.0,50509.0,43942.0
Tryon,NC,66782.0,51123.0,58723.0
Tualatin,OR,86914.5,193022.5,54442.5
Tuba City,AZ,47913.333333333336,36642.0,42031.666666666664
Tucker,GA,80525.2,121566.0,52422.4
Tuckerman,AR,44836.0,34907.0,41176.0
Tucson,AZ,56039.256410256414,68407.41025641025,40973.833333333336
Tucumcari,NM,70547.0,93163.5,55732.0
Tujunga,CA,67688.5,54341.5,58739.0
Tukwila,WA,58673.333333333336,45509.0,45399.333333333336
Tulare,CA,49913.6,38866.6,36680.2
Tulelake,CA,35980.0,25746.5,33762.0
Tulia,TX,51495.0,37541.0,40848.0
Tullahoma,TN,70218.66666666667,219868.33333333334,49709.666666666664
Tully,NY,59080.0,46539.0,46037.0
Tulsa,OK,56694.954545454544,56594.34090909091,44637.63636363636
Tumwater,WA,38750.0,33346.0,26755.0
Tunbridge,VT,57527.0,50526.0,44525.0
Tunica,MS,38575.0,35521.0,33416.0
Tunkhannock,PA,65728.0,52135.0,46176.0
Tunnel Hill,GA,55561.0,174872.0,49693.5
Tunnelton,WV,49094.0,44551.333333333336,33628.0
Tuolumne,CA,73658.5,67619.0,48821.5
Tupelo,MS,54483.333333333336,44249.666666666664,44620.0
Tupelo,OK,37518.0,29030.5,33340.5
Turbeville,SC,50110.0,41149.0,42342.0
Turbotville,PA,54304.0,300000.0,31360.0
Turlock,CA,51614.71428571428,76834.42857142857,44482.71428571428
Turner,ME,68855.0,61415.0,47499.0
Turner,OR,61933.666666666664,54063.333333333336,44713.666666666664
Turners Falls,MA,50964.0,300000.0,34858.0
Turnersville,NJ,61646.0,38768.0,59594.0
Turtle Creek,PA,29027.0,21689.0,24848.0
Tuscaloosa,AL,61115.88888888889,70280.11111111111,45782.666666666664
Tuscola,IL,70778.0,70279.0,42853.0
Tuscola,TX,114791.0,100607.0,66316.0
Tuscumbia,AL,45442.0,169069.5,31704.5
Tuskahoma,OK,35402.0,24399.0,38857.0
Tuskegee,AL,36412.0,28544.0,32135.0
Tuskegee Institute,AL,50328.0,36023.0,42007.0
Tustin,CA,104679.6,182338.0,58446.0
Tustin,MI,54113.0,46011.0,40473.0
Twentynine Palms,CA,49299.333333333336,35937.11111111111,43127.0
Twin City,GA,40479.0,31101.0,38929.0
Twin Falls,ID,52087.333333333336,39545.666666666664,38553.666666666664
Twin Lake,MI,51696.0,47730.0,36602.0
Twinsburg,OH,77880.33333333333,70785.0,49724.0
Two Rivers,WI,41109.0,34085.0,26902.0
Tyler,TX,44496.9,33631.8,36480.2
Tylertown,MS,80856.0,74410.0,66536.0
Tyrone,GA,56107.0,28044.0,64192.0
Tyrone,PA,60596.0,300000.0,29981.0
Ubly,MI,63075.0,54623.0,45305.0
Ukiah,CA,59409.5,108429.5,43774.75
Ullin,MO,34363.0,31335.0,22880.0
Ulm,MT,78770.0,83641.0,44427.0
Ulysses,KS,56133.0,300000.0,30344.0
Ulysses,PA,47289.0,39779.0,33945.0
Umatilla,OR,59495.0,50920.0,37793.0
Unadilla,NY,53059.5,48806.5,40736.0
Unalakleet,AK,73951.0,64415.0,53933.0
Underhill Center,VT,96753.0,86664.0,58803.0
Union,IL,84786.0,300000.0,51924.0
Union,KY,109176.0,100914.5,65158.0
Union,MO,78320.0,68999.0,51481.0
Union,NJ,95509.8,133417.4,63222.0
Union,OH,68125.5,177590.0,45067.5
Union,OR,45708.0,40609.0,32441.0
Union,SC,36560.25,27537.25,30524.75
Union,WV,44265.0,27797.0,45832.0
Union Beach,NJ,78814.0,70364.0,53062.0
Union City,CA,126666.0,190940.75,67564.75
Union City,IN,39858.0,33083.0,32938.0
Union City,NJ,51290.25,104683.25,39661.25
Union City,PA,69659.0,58412.0,51624.0
Union City,TN,37005.5,19062.0,43235.5
Union Gap,WA,37797.0,30074.0,31033.0
Union Grove,AL,62677.0,51925.0,44841.0
Union Point,GA,30565.0,21202.0,26181.0
Union Springs,AL,30765.0,25206.0,26768.0
Union Star,MO,46216.0,34187.0,41228.0
Uniondale,NY,102260.33333333333,225739.0,59429.0
Uniontown,PA,58401.0,101650.25,51007.75
Unionville,CT,80873.0,63233.0,64256.0
Unionville,MI,50955.0,41544.5,38620.5
Unionville,MO,51884.0,42676.0,42581.0
Unionville,TN,53854.0,45762.0,44014.0
Unionville,VA,71694.0,63689.0,54562.0
Unity,ME,43767.0,31015.0,36796.0
Universal City,TX,67021.33333333333,142484.33333333334,48367.666666666664
University City,MO,77778.0,60211.333333333336,71669.33333333333
University Hts,OH,98021.0,300000.0,59073.0
University Pla,WA,71699.5,60045.5,51467.0
University Place,WA,65089.0,46122.0,58535.0
Upland,CA,85846.83333333333,142180.16666666666,55736.833333333336
Upland,IN,71678.0,56344.0,51777.0
Upland,PA,43473.0,23986.0,46101.0
Upper Arlington,OH,110708.6,181619.4,67926.8
Upper Darby,PA,63081.75,107521.5,45994.75
Upper Marlboro,MD,111309.18181818182,136337.81818181818,61271.545454545456
Upper Montclair,NJ,148755.5,300000.0,82761.5
Upper Nyack,NY,103926.5,191747.5,67734.0
Upper Saddle River,NJ,174859.0,165643.0,68707.0
Upper Sandusky,OH,51907.0,300000.0,33989.0
Upperco,MD,104085.0,85164.0,77087.0
Upton,MA,76887.0,57452.0,59180.0
Upton,WY,69215.0,300000.0,43201.0
Urbana,IL,47744.75,99017.5,33322.0
Urbana,OH,57577.666666666664,124974.0,40567.0
Urbandale,IA,92324.5,75245.0,70788.5
Uriah,AL,38939.5,24562.5,34621.5
Usaf Academy,CO,75793.5,68807.0,42961.5
Ute,IA,47530.0,38104.0,35691.0
Utica,NE,70719.0,61397.5,51986.0
Utica,NY,35645.0,27395.11111111111,31684.333333333332
Utica,PA,54763.0,36750.0,48795.0
Utuado,PR,24855.5,19434.0,20982.0
Uvalde,TX,42644.6,29336.8,38017.4
Uxbridge,MA,124378.0,300000.0,65629.0
Vacaville,CA,97866.0,110327.0,62608.0
Vadnais Heights,MN,86608.0,83755.0,52307.0
Vail,AZ,85403.0,74637.0,49021.0
Vail,CO,86986.0,144784.33333333334,62223.0
Valders,WI,64837.0,60628.0,36882.0
Valdosta,GA,48521.0,39919.88888888889,38286.0
Vale,NC,43957.0,35233.0,36403.0
Valencia,CA,105715.0,170748.66666666666,62103.666666666664
Valentine,NE,63233.0,50508.0,55298.0
Vallejo,CA,72252.92857142857,123516.5,48341.28571428572
Valley,AL,46786.5,33160.0,45826.0
Valley,NE,66223.5,49471.5,58760.0
Valley Center,CA,85544.0,76256.0,61370.5
Valley City,ND,52778.0,42612.0,45420.5
Valley Falls,KS,55853.333333333336,47995.333333333336,40280.0
Valley Home,CA,88379.0,68756.0,69551.0
Valley Springs,AR,45904.0,40745.5,29331.5
Valley Springs,CA,93225.0,89426.0,59167.0
Valley Stream,NY,118193.57142857143,168355.57142857142,66812.57142857143
Valliant,OK,45021.5,34119.5,37894.5
Valmeyer,IL,83353.0,72604.0,49985.0
Valparaiso,IN,82589.6,112974.2,52461.4
Valrico,FL,73354.0,61928.6,48640.6
Van,TX,65657.5,58227.5,55688.5
Van Alstyne,TX,0.0,0.0,0.0
Van Buren,AR,55896.0,44155.333333333336,48007.333333333336
Van Buren,ME,41387.0,30510.0,34937.0
Van Buren,OH,74321.0,68934.0,44552.0
Van Etten,NY,56251.0,47574.0,48335.0
Van Hornesville,NY,69317.0,59873.0,49323.0
Van Meter,IA,71565.0,61843.0,45030.0
Van Nuys,CA,69274.23529411765,69099.64705882352,53377.35294117647
Van Vleck,TX,46899.0,27501.0,41248.0
Van Wert,OH,44350.5,42006.5,30378.0
Vance,SC,20298.0,17776.0,14450.0
Vanceboro,NC,47068.0,38138.0,43119.0
Vancleave,MS,70119.0,65720.0,42372.0
Vancouver,OR,61800.0,50174.0,50539.5
Vancouver,WA,68988.48148148147,101635.37037037036,47734.851851851854
Vandalia,IL,27773.0,17235.0,27268.0
Vandalia,MO,38743.5,33532.5,27831.5
Vandalia,OH,75425.5,65643.5,46064.0
Vanderbilt,MI,53801.0,40651.0,45160.0
Vandergrift,PA,49023.0,43937.333333333336,34549.0
Vandervoort,AR,36148.5,28665.0,31723.0
Vansant,VA,39124.0,34896.0,30721.0
Vardaman,MS,41786.0,28737.0,37037.0
Varna,IL,68790.0,57775.0,49334.0
Varnville,SC,52688.0,33765.0,50355.0
Varysburg,NY,71483.0,50746.0,52955.0
Vashon,WA,79566.0,300000.0,64691.0
Vass,NC,60718.0,44016.0,48290.0
Vassalboro,ME,64626.0,48709.0,51691.0
Vassar,MI,68338.0,171641.0,48246.5
Vaughn,WA,68963.0,56118.0,57408.0
Veazie,ME,77493.0,55918.0,60127.0
Veedersburg,IN,57910.0,54544.0,36298.0
Vega Alta,PR,27621.5,18641.5,24302.5
Vega Baja,PR,19546.0,12138.714285714286,22579.571428571428
Velma,OK,62293.0,48147.0,53860.0
Venetia,PA,138552.0,135628.0,68104.0
Venice,CA,99863.33333333333,82144.33333333333,74564.66666666667
Venice,FL,64127.125,144881.125,47829.25
Ventnor,NJ,77052.0,68271.0,61761.0
Ventura,CA,70730.44444444444,84752.44444444444,52287.11111111111
Venus,TX,65115.0,300000.0,30882.0
Verbena,AL,67265.0,46110.0,59481.0
Verden,OK,46472.0,33231.0,41377.0
Verdi,NV,101010.0,75755.0,75997.0
Vermilion,OH,70313.0,52830.0,53487.0
Vermillion,SD,45280.0,28622.5,45711.5
Vernal,UT,85205.5,77607.0,51005.0
Vernon,AL,48082.0,14259.0,58691.0
Vernon,CT,81050.0,71662.0,52738.333333333336
Vernon,FL,46783.0,40413.0,30711.0
Vernon,NJ,95392.33333333333,225850.66666666666,55819.333333333336
Vernon,TX,28961.0,14492.0,27448.0
Vernon,UT,90368.0,85772.0,44721.0
Vernon Hills,IL,73340.0,51711.0,56584.0
Vernonia,OR,59833.0,56867.0,38822.0
Vero Beach,FL,77203.2,81125.8,61032.4
Verona,NJ,161195.0,300000.0,74783.0
Verona,NY,62987.0,56105.0,50836.0
Verona,PA,56192.0,58522.0,36547.0
Verona,WI,105645.0,78589.0,74039.0
Versailles,IN,49908.0,39619.5,38588.0
Versailles,KY,51825.0,43125.5,41858.5
Versailles,OH,62081.0,47513.0,48980.0
Vestaburg,MI,51830.0,43322.0,36815.0
Vestal,NY,80043.0,172766.5,61558.0
Vestavia Hills,AL,87115.0,62519.0,71336.5
Vevay,IN,65331.0,59603.0,53056.0
Vian,OK,31046.0,24303.0,23324.0
Vici,OK,58735.0,45939.0,48971.0
Vicksburg,MI,69767.0,59489.0,50395.0
Vicksburg,MS,50053.8,36668.6,44265.6
Victor,IA,71185.0,300000.0,38924.0
Victor,NY,98057.0,79274.0,72734.0
Victoria,MN,148277.0,300000.0,74856.0
Victoria,TX,59764.25,76369.0,45424.5
Victoria,VA,45309.0,37080.0,31374.0
Victorville,CA,56459.71428571428,79752.71428571429,41359.142857142855
Vidalia,GA,74173.0,65872.5,48829.5
Vidor,TX,64939.0,58093.0,46542.666666666664
Vienna,GA,44128.0,31803.0,34190.0
Vienna,IL,41659.0,29082.0,42595.0
Vienna,MO,58896.0,123820.66666666667,35959.0
Vienna,VA,137181.0,185935.6,79944.8
Vienna,WV,46517.5,36910.0,35775.0
Vieques,PR,27742.0,23595.0,20854.0
Viera,FL,74822.5,180647.5,51396.5
Villa Hills,KY,102986.0,300000.0,67294.0
Villa Park,IL,69201.33333333333,57336.666666666664,48758.666666666664
Villa Rica,GA,50473.0,41111.0,40847.0
Villalba,PR,22675.333333333332,17008.0,20288.666666666668
Villas,NJ,57646.5,44902.5,49500.5
Ville Platte,LA,29275.0,16048.5,37690.0
Vilonia,AR,56573.0,45089.0,33754.0
Vina,AL,37300.0,300000.0,28404.0
