City,Mean,Stdev,Median
Lutherville,93779.0,64084.0,83373.5
Lutz,103176.25,60558.5,241528.5
Luverne,46098.5,37573.0,33618.5
Luxora,43356.0,44065.0,28979.0
Lyford,49236.0,22633.0,300000.0
Lyle,62301.0,69646.0,300000.0
Lyman,57875.5,35498.0,54772.5
Lynbrook,92134.5,60232.0,77303.5
Lynchburg,56810.125,45885.375,80540.875
Lynden,74018.5,51060.5,64810.5
Lyndhurst,83507.8,57807.6,112817.2
Lyndonville,53058.0,42155.5,41594.0
Lynn,64299.36363636364,50738.36363636364,93961.45454545454
Lynn Haven,52650.5,43576.5,43050.0
Lynnfield,139750.0,80695.0,133318.0
Lynnville,64141.5,45292.0,53829.0
Lynnwood,78088.66666666667,54600.333333333336,114597.11111111111
Lynwood,41161.4,29014.2,35141.8
Lyons,64443.0,46830.5,56852.0
Lytle,48140.0,35820.0,300000.0
Mabelvale,33569.0,26514.0,24654.0
Mableton,66201.0,50535.75,54831.5
Mabscott,52838.0,47810.0,40861.0
Macclenny,60142.0,49617.0,43196.0
Macedonia,105335.0,62324.0,99078.0
Machesney Park,57757.6,41400.4,48832.0
Machipongo,52221.0,43021.0,34347.0
Mackay,45673.0,33834.0,43525.0
Mackinaw City,42913.0,38165.0,34103.0
Macomb,68652.66666666667,44601.22222222222,79410.33333333333
Macon,44659.36363636364,38092.045454545456,55188.818181818184
Macungie,85753.66666666667,56311.333333333336,74023.0
Madeira,95136.0,77850.0,64765.0
Madeira Beach,76477.66666666667,67105.33333333333,54155.0
Madelia,56385.0,42403.0,48710.0
Madera,54237.857142857145,38904.57142857143,46061.71428571428
Madill,39560.5,27575.0,36452.0
Madison,70518.13725490196,48213.25490196078,80866.58823529411
Madison Heights,51720.22222222222,41852.0,67318.22222222222
Madisonville,68707.33333333333,49524.666666666664,109844.44444444444
Madras,59371.0,43359.0,55873.0
Madrid,63463.0,51751.0,51162.666666666664
Magalia,49279.0,39627.0,44603.5
Magazine,62133.0,55440.0,42437.0
Magna,69251.66666666667,48461.666666666664,54325.666666666664
Magnolia,73083.16666666667,54279.833333333336,61568.5
Mahnomen,45956.0,39285.0,36315.0
Mahopac,108712.33333333333,78308.33333333333,94737.0
Mahtomedi,98490.66666666667,69471.0,82503.66666666667
Mahwah,119240.5,77650.5,111672.5
Maiden,51123.333333333336,37558.333333333336,39852.0
Maine,70394.5,49644.5,61024.0
Maineville,130212.0,76345.0,300000.0
Maitland,103710.0,77933.5,84086.0
Maize,77470.0,54531.0,300000.0
Majestic,28466.0,26903.0,23783.0
Makawao,65713.0,46848.0,58898.0
Malakoff,42266.0,38763.0,33095.0
Malcolm,77908.0,51452.0,71195.0
Malden,51101.3,41784.7,37864.3
Malinta,68095.0,48182.5,178230.0
Malone,44737.5,38879.0,33002.5
Malta Bend,37533.0,24375.0,32960.0
Malvern,77641.5,52227.5,107618.75
Malverne,116113.0,69895.5,206321.5
Mamaroneck,97258.33333333333,70609.66666666667,74855.0
Mammoth Lakes,75375.0,51523.0,178470.5
Mamou,36502.5,34338.5,26886.0
Manahawkin,98119.0,64486.0,84185.5
Manalapan,168254.5,69255.5,220545.5
Manasquan,110852.0,74453.0,94395.0
Manassas,100282.83333333333,59658.5,121785.25
Manassas Park,94371.0,70692.0,70807.0
Manati,35143.0,27748.0,28644.0
Mancelona,46327.0,27644.0,41580.0
Manchaca,109898.0,74993.0,300000.0
Manchester,63384.0,45802.9375,88989.28125
Mandan,64974.0,44140.0,57275.5
Mandeville,116183.5,70177.0,160830.75
Mangham,56112.0,57336.0,34855.0
Manhasset,158429.33333333334,78160.0,208741.33333333334
Manhattan,67820.88888888889,46873.444444444445,109873.88888888889
Manhattan Beach,162495.25,84372.25,181582.5
Manheim,64252.666666666664,45668.0,214482.33333333334
Manilla,49675.0,38975.0,34872.0
Manistee,38298.666666666664,27654.333333333332,32573.666666666668
Manitowoc,51225.25,40234.75,42527.25
Mankato,54612.28571428572,43753.71428571428,42213.857142857145
Manlius,82502.0,53027.5,174051.5
Manly,58951.0,36548.0,56756.0
Mannford,35459.0,26680.5,26995.5
Manning,50670.0,48757.0,37012.666666666664
Mannington,52063.0,44863.0,35672.0
Mannsville,69367.0,44382.0,62189.0
Manor,71426.33333333333,46940.666666666664,63728.666666666664
Manorville,100244.0,62761.0,300000.0
Mansfield,72780.1052631579,48657.31578947369,96991.0
Mansfield Center,96539.0,73296.0,300000.0
Manson,63151.0,54685.0,300000.0
Mansura,47730.0,43901.0,29898.0
Mantachie,40080.0,40941.0,27961.0
Manteca,59583.5,43591.125,53947.125
Manteno,69264.0,47216.0,58583.0
Manteo,0.0,0.0,0.0
Manton,51540.0,32676.0,46363.0
Manville,88711.5,67266.5,75728.5
Maple,70487.0,45587.0,55193.0
Maple City,86220.0,67849.5,68169.5
Maple Grove,94712.6,51592.2,165278.0
Maple Heights,44564.0,39355.75,35453.5
Maple Park,92455.0,46164.0,86893.0
Maple Plain,85919.0,63456.0,69620.0
Maple Shade,52921.5,44912.5,40944.0
Maple Valley,85967.66666666667,64273.0,66371.33333333333
Maplesville,43767.0,38304.0,30427.0
Mapleton,82125.5,57342.5,175036.5
Maplewood,82685.27272727272,56823.72727272727,109327.90909090909
Mappsville,47900.0,33275.0,40935.0
Maquoketa,73326.0,45226.0,66069.0
Marana,65876.5,44317.0,53899.5
Marathon,67526.25,47350.25,58073.5
Marble,54208.0,40174.5,48156.0
Marblehead,106954.33333333333,64595.0,99289.33333333333
Marbury,64142.5,36669.5,183197.0
Marcellus,82992.0,55374.0,69515.0
Marco Island,111281.0,83476.0,97538.0
Marcy,83609.5,53017.0,188230.5
Mardela Springs,72226.0,52317.0,59681.0
Marengo,52937.5,38081.5,44472.0
Margaretville,39097.0,38496.0,30082.0
Margate,58799.8,37663.0,142998.4
Marianna,44891.166666666664,34602.5,36093.0
Maricao,19194.0,15261.0,15233.0
Maricopa,56884.5,46429.0,54811.5
Marienville,47718.5,37902.0,163526.5
Marietta,84433.09677419355,56589.903225806454,101632.25806451614
Marina,54805.0,41072.0,45581.0
Marina Del Rey,129091.0,80712.0,94781.0
Marine,89690.0,73098.0,300000.0
Marinette,53912.0,49878.5,38362.0
Marion,55887.37142857143,42836.68571428571,60742.142857142855
Marion Center,51574.0,41758.0,38629.0
Marionville,47570.0,39132.0,38020.0
Markesan,48273.0,38736.0,33604.0
Markleysburg,50852.0,46240.0,37462.0
Marks,45182.0,41701.0,35899.0
Marksville,40309.0,38503.0,32434.0
Marlboro,109623.5,66838.0,98927.5
Marlborough,94962.0,55447.25,187451.75
Marlette,59928.0,47286.0,44022.0
Marlow,40406.0,37937.0,29122.0
Marlton,91551.66666666667,56920.333333333336,151246.66666666666
Marmaduke,40121.0,36474.0,31094.0
Marmarth,34980.0,28783.0,22023.0
Marmet,48669.0,43552.0,36099.0
Marmora,72024.5,45227.0,186171.5
Maroa,61498.0,43822.0,49204.0
Marquette,39145.5,31630.0,32121.5
Marrero,66134.5,49133.25,112362.5
Mars,82535.0,55765.0,74358.5
Mars Hill,57719.0,54067.0,40942.0
Marshall,53755.53846153846,41798.07692307692,43553.769230769234
Marshalltown,51841.666666666664,32991.333333333336,52663.666666666664
Marshfield,79715.14285714286,54417.57142857143,94726.71428571429
Marshville,55420.0,36781.0,43128.0
Marston Mills,103792.0,75458.0,86364.0
Martensdale,75727.0,49664.0,62104.0
Martin,42816.5,35304.5,30490.5
Martin's Mill,58849.0,45087.0,48877.0
Martinez,86077.33333333333,57476.666666666664,102420.16666666667
Martins Ferry,54383.5,38952.0,45350.5
Martinsburg,58115.71428571428,44793.71428571428,85351.28571428571
Martinsville,57923.625,48878.125,79947.625
Marvell,27554.0,17916.0,25602.0
Mary Esther,71541.0,49339.0,56613.0
Maryland Heights,65965.0,43897.0,57637.0
Marysville,67605.0,45647.846153846156,105829.07692307692
Maryville,51982.0,43371.833333333336,42165.166666666664
Mascotte,61493.0,33583.0,58811.0
Mascoutah,85135.0,51104.0,300000.0
Mashpee,97436.0,79965.0,70824.0
Mason,59248.07692307692,46830.230769230766,60077.153846153844
Mason City,65668.85714285714,50443.142857142855,52952.42857142857
Maspeth,69171.33333333333,55979.666666666664,55664.333333333336
Massapequa,109243.5,70559.5,249168.75
Massapequa Park,122882.0,71643.4,221743.4
Massena,36844.0,38879.5,24065.5
Massillon,59565.333333333336,40621.0,52055.11111111111
Mastic Beach,54046.0,42576.0,42026.0
Matador,36579.0,29733.0,29048.0
Matawan,94075.66666666667,60627.333333333336,150574.33333333334
Mather,106418.0,62423.0,100588.0
Matherville,56835.0,41717.0,43805.0
Mathews,66236.0,53494.333333333336,141060.66666666666
Mathis,49597.666666666664,35688.666666666664,125114.0
Matoaka,48314.0,49511.0,37552.0
Mattapan,69484.0,47226.0,138577.0
Mattapoisett,104563.0,67616.0,97274.0
Matteson,55648.0,38432.0,54460.0
Matthews,91124.16666666667,51323.333333333336,139428.83333333334
Mattituck,98059.0,71433.0,94138.0
Mattoon,44221.75,33668.5,34533.5
Maud,40116.666666666664,30370.0,32539.333333333332
Maumee,85517.0,46579.0,81589.0
Maumelle,61304.0,49188.0,49463.0
Maunabo,28610.5,30959.0,20916.5
Maupin,50398.5,37519.0,41859.0
Maurepas,79061.0,63398.0,57753.0
Maury City,43468.0,37430.0,31217.0
Mauston,48018.0,31525.0,300000.0
Max Meadows,54972.0,48007.0,300000.0
Maxton,31459.0,33247.0,19955.0
Mayaguez,19184.777777777777,19580.11111111111,12998.888888888889
Maybell,66886.0,48286.0,56134.0
Mayesville,40909.0,35240.0,31162.0
Mayfield,59726.5,45793.5,48449.5
Maylene,74810.5,53950.5,68487.0
Maynard,87050.0,66525.0,179465.5
Maynardville,33153.0,24646.0,28674.0
Mayo,52279.0,38200.0,300000.0
Mayodan,34153.0,30127.0,22310.0
Mays Landing,92791.0,64533.0,300000.0
Maysville,54819.375,48139.0,69314.75
Mayville,58658.333333333336,45598.333333333336,91770.66666666667
Maywood,50823.71428571428,40849.42857142857,66008.42857142857
Mazomanie,68750.0,53732.0,63827.0
Mazon,79848.0,60011.0,63001.0
Mc Arthur,48873.0,34787.0,44033.0
Mc Bain,50507.0,36875.5,42766.5
Mc Clave,47822.0,32852.0,45067.0
Mc Clellandtown,49214.0,31373.0,45147.0
Mc Connelsville,39725.0,29825.0,34295.0
Mc Cook,43838.0,39220.0,38825.0
Mc Donald,53553.0,38927.0,171428.5
Mc Kean,69415.0,42021.0,55363.0
Mc Kees Rocks,89412.0,59759.0,74193.0
Mc Keesport,45221.166666666664,31018.666666666668,80402.0
Mc Leansboro,54664.0,48039.5,42594.5
Mc Rae,38745.0,29748.0,37863.0
Mc Veytown,44617.0,27536.5,169147.5
Mcadenville,47795.0,35868.0,42141.0
Mcalester,39517.333333333336,37014.333333333336,29407.666666666668
Mcalisterville,63705.0,59620.0,40319.0
Mcallen,42365.545454545456,36954.454545454544,32585.272727272728
Mcarthur,62566.0,47125.0,43080.0
Mcbee,44088.0,36771.0,33055.0
Mccall,54883.0,54952.0,300000.0
Mccalla,90324.0,53865.0,88210.0
Mccleary,61339.5,44567.5,49489.0
Mcclellanville,62050.0,58696.0,42744.0
Mcclusky,63948.0,56166.0,48196.0
Mccoll,35158.5,31059.0,28465.5
Mccomb,24120.0,23937.0,14521.5
Mccrory,35812.0,36829.0,23855.0
Mccurtain,44753.0,34194.0,38510.0
Mcdonald,108084.0,75923.0,79365.0
Mcdonough,69827.4,51380.0,105991.2
Mcfarland,70606.2,50450.6,57376.8
Mcgraw,68488.0,41633.0,67164.0
Mchenry,74228.0,48327.0,300000.0
Mcintosh,57137.0,49813.0,42544.0
Mckee,28922.0,25062.0,23644.0
Mckees Rocks,51169.0,38959.5,42248.0
Mckeesport,51948.0,39693.0,40195.0
Mckenzie,42324.666666666664,33546.0,121552.66666666667
Mckinleyville,51618.0,38986.0,46739.5
Mckinney,97735.3,54868.7,102184.9
Mckinnon,0.0,0.0,0.0
Mckittrick,64762.0,59874.0,38492.0
Mclaughlin,43615.0,38186.0,35953.0
Mclean,188414.0,78003.33333333333,246832.33333333334
Mcleansville,51821.0,28194.0,45427.0
Mclemoresville,52015.0,45619.0,43486.0
Mcleod,67909.0,44034.0,300000.0
Mcmechen,47423.0,38167.0,39038.0
Mcminnville,47868.0,41016.71428571428,73943.85714285714
Mcmurray,116992.0,69751.0,300000.0
Mcpherson,52869.0,32616.5,49024.0
Mcville,55428.5,46729.0,173088.0
Mead,85805.0,51147.333333333336,144030.66666666666
Meade,70050.0,39061.0,300000.0
Meadow Bridge,48627.0,33238.0,42419.0
Meadow Vista,104362.5,67945.5,187276.0
Meadows Place,86109.0,62070.0,300000.0
Meadowview,55688.5,50617.0,39592.5
Meadville,57359.8,45323.8,91647.0
Mebane,74211.0,51944.5,62599.5
Mechanic Falls,48126.0,48501.0,34100.0
Mechanicsburg,82649.14285714286,53789.0,134962.42857142858
Mechanicsville,95036.57142857143,59856.142857142855,111639.0
Medfield,142624.0,75845.0,300000.0
Medford,76655.55555555556,48933.055555555555,160470.44444444444
Medford Lakes,101424.5,61018.0,91260.0
Media,79427.0,64324.333333333336,59621.666666666664
Mediapolis,44233.0,40243.0,32949.0
Medical Lake,60172.0,52934.0,39118.0
Medicine Lodge,66057.0,57918.0,45032.0
Medina,84772.8,54693.0,121841.0
Medora,54827.25,40117.0,45146.0
Medway,83133.33333333333,53248.666666666664,135197.0
Meeker,48470.0,39280.0,40916.0
Mekoryuk,43471.0,37909.0,24491.0
Melbourne,58459.0,42359.166666666664,84960.83333333333
Melbourne Beach,87557.0,64800.0,70738.0
Melcher,41405.0,36939.0,33724.0
Melcroft,20000.0,3096.0,300000.0
Mellette,77897.0,56213.0,59762.0
Melrose,91889.28571428571,59795.142857142855,130227.71428571429
Melrose Park,63780.333333333336,39952.333333333336,131452.0
Melstone,37578.0,34993.0,18627.0
Melville,128026.66666666667,74105.33333333333,174938.0
Melvindale,46432.5,31416.0,41542.0
Memphis,44721.117647058825,36889.42647058824,42406.17647058824
Mena,41625.0,29284.0,35775.0
Menan,52399.0,36282.0,46453.0
Menands,68728.0,42246.0,64190.0
Menasha,50806.75,32443.5,109104.75
Mendenhall,51131.5,41367.0,38129.0
Mendon,67269.0,41390.5,114356.75
Mendota,51029.5,35855.0,42203.5
Mendota Heights,109944.0,67982.33333333333,95592.33333333333
Menifee,80746.5,55934.25,120042.75
Menlo,42077.0,34442.0,33758.0
Menlo Park,146571.5,72008.25,213687.0
Menominee,45434.0,56293.0,22296.0
Menomonee Falls,77220.8,49334.4,70359.6
Menomonie,48873.5,45106.5,32307.0
Mentor,67354.5,46987.5,108952.75
Mentor On The Lake,56114.0,40742.0,44379.0
Mequon,97883.25,73876.25,79818.5
Meraux,58176.666666666664,46948.333333333336,43406.333333333336
Merced,45038.818181818184,37845.818181818184,81762.72727272728
Mercer,52878.0,38340.0,44837.0
Mercer Island,167705.5,80373.5,239588.0
Mercersburg,64585.0,36660.0,300000.0
Merchantville,74445.0,52457.5,173330.0
Meredith,87161.5,68071.5,66820.0
Meriden,60382.333333333336,42666.88888888889,77292.55555555556
Meridian,49372.27272727273,36893.09090909091,63881.181818181816
Merkel,58162.0,50233.0,44270.0
Merrick,136081.0,75063.0,119820.0
Merrill,60263.333333333336,48373.0,49287.333333333336
Merrillville,62578.0,38891.0,217651.0
Merrimack,110103.0,60103.333333333336,156343.0
Merritt Island,62352.25,46964.5,53612.25
Mesa,64056.51063829787,42715.0,78104.76595744681
Mescalero,37868.0,34480.0,28881.0
Mesquite,53621.125,33431.375,60384.125
Metairie,79158.78571428571,56919.07142857143,100333.14285714286
Methuen,93444.66666666667,62598.333333333336,145094.66666666666
Metlakatla,69964.0,58581.0,48663.0
Metropolis,41045.0,35657.5,28657.0
Metter,43320.5,32814.5,34954.0
Metuchen,134666.5,68771.5,205176.0
Metz,60542.0,48487.0,49245.0
Mexia,48352.0,45294.0,33346.5
Mexico,62977.0,44566.0,55312.5
Miami,60890.25,46223.58064516129,71618.01612903226
Miami Bach,108014.0,81576.0,94532.0
Miami Beach,67722.66666666667,47879.833333333336,79694.66666666667
Miami Gardens,55673.4,45079.6,45177.6
Miami Lakes,49493.0,36957.0,44112.0
Miami Shores,82413.0,54423.0,73408.0
Miami Springs,54411.333333333336,46448.666666666664,41268.333333333336
Miamisburg,74108.66666666667,46388.333333333336,65724.33333333333
Miamitown,92776.0,56916.0,73917.0
Michie,40935.0,36343.0,29450.0
Michigan City,56124.88888888889,43948.444444444445,45859.22222222222
Michigantown,50185.5,31464.5,45480.0
Mickleton,121251.0,69679.0,112554.0
Middle Amana,80243.0,51664.0,300000.0
Middle Granville,54007.0,39513.0,45099.0
Middle Island,82828.0,58399.5,64995.5
Middle Village,78277.75,54054.0,125723.75
Middleborough,80881.0,46863.0,72818.0
Middleburg,58474.333333333336,34381.0,129327.66666666667
Middleburg Heights,54810.0,42249.0,44787.0
Middleburgh,65749.0,33363.0,60468.0
Middlebury,77135.0,50612.0,63652.75
Middlefield,76137.0,54561.0,65178.0
Middlesboro,43293.0,43350.0,27345.5
Middlesex,26531.0,19994.0,23721.0
Middleton,84124.5,61633.5,187642.5
Middletown,61447.307692307695,42929.57692307692,52376.346153846156
Middletown Springs,63439.0,45190.0,53926.0
Midfield,30586.0,24560.0,27480.0
Midland,76391.45454545454,56851.818181818184,112004.0
Midland City,42703.0,31328.0,33772.0
Midland Park,85092.0,66537.0,63895.0
Midlothian,93681.27272727272,56100.27272727273,142355.27272727274
Midvale,64572.333333333336,42187.666666666664,56697.333333333336
Midway,60456.0,41865.0,53851.0
Midway City,74240.0,56407.0,59181.0
Midwest City,50589.666666666664,35978.666666666664,45199.0
Mifflinburg,40569.0,31283.0,30106.0
Milaca,69527.5,45483.0,61695.0
Milan,57411.77777777778,32459.666666666668,153936.77777777778
Milbank,64587.0,47744.0,56064.0
Miles,56661.0,37745.5,50608.5
Miles City,51740.0,40415.5,39482.0
Milford,86001.73076923077,56255.846153846156,102239.30769230769
Milford Center,73622.0,46006.0,65253.0
Mililani,102712.5,57523.0,95787.5
Mill City,41720.0,31238.0,32715.0
Mill Creek,54639.0,40832.0,78432.83333333333
Mill Hall,66123.0,50702.0,53265.0
Mill Spring,60027.0,54528.0,45843.0
Mill Valley,108020.0,78813.5,86508.5
Millbrae,107565.0,75649.5,83178.0
Millbrook,73406.0,55551.0,61483.5
Millburn,124954.0,75313.0,300000.0
Millbury,70975.33333333333,57238.666666666664,52911.333333333336
Milledgeville,53206.8,41639.0,96895.4
Millen,41475.666666666664,31284.333333333332,115043.33333333333
Miller Place,119979.5,77793.0,115485.0
Millersburg,68347.0,49291.0,57563.0
Millersport,73327.0,68668.0,46918.0
Millersville,121052.0,66626.0,192931.25
Milligan,90124.0,56482.0,77502.0
Millington,83828.6,54240.4,116743.8
Millport,44572.0,36562.0,34725.0
Millry,48623.0,41443.0,40342.0
Mills River,70574.0,51776.0,58086.5
Millsboro,57787.75,44294.5,55221.25
Milltown,76773.0,55015.666666666664,145150.66666666666
Millville,62947.666666666664,51524.833333333336,47445.166666666664
Milnor,58367.0,38525.5,52194.0
Milpitas,119131.6,72226.6,122828.2
Milroy,58991.0,47494.5,47157.0
Milton,73675.23529411765,47422.117647058825,110487.17647058824
Milton-freewater,33800.5,29836.5,28787.5
Miltonvale,17668.0,21236.0,9910.0
Milwaukee,50052.50617283951,39003.20987654321,61747.01234567901
Milwaukie,73378.0,50147.5,67493.5
Mims,63188.666666666664,45367.666666666664,52109.333333333336
Minden,51435.5,38506.666666666664,84141.33333333333
Mine Hill,85460.0,51392.0,89680.5
Mineola,94999.75,56048.25,188184.5
Mineral,75611.0,56651.0,66155.5
Mineral Point,72307.0,45145.0,65752.0
Mineral Springs,64750.0,52768.0,48474.0
Mineral Wells,46597.666666666664,31165.666666666668,41975.0
Minersville,68369.33333333333,49559.333333333336,58677.333333333336
Minerva,52662.0,34117.5,45883.5
Minford,39605.0,27234.0,33049.0
Mingo,47531.0,38549.0,35901.0
Minier,61738.0,44500.0,51078.0
Minneapolis,71931.6603773585,50253.77358490566,93715.71698113208
Minnetonka,120690.4,74502.4,151228.8
Minnetrista,138355.0,80775.0,300000.0
Minocqua,61942.5,42314.5,180127.0
Minong,44873.0,32428.0,38606.0
Minonk,73578.0,40036.0,68865.0
Minooka,111375.0,52407.0,300000.0
Minot,58356.75,45189.75,106335.0
Minot Afb,41145.0,19174.0,38518.0
Minotola,59274.5,48180.0,46836.5
Minster,75358.0,49283.0,68473.0
Mint Hill,66057.0,62452.0,50859.0
Minturn,95599.0,34506.5,169869.5
Mio,36893.0,31246.0,26722.0
Miramar,82926.75,46839.375,96233.125
Mishawaka,60252.4,40808.8,52253.0
Mishicot,67732.5,51122.5,54521.5
Mission,38047.153846153844,33388.769230769234,28576.46153846154
Mission Hills,84635.0,45923.0,300000.0
Mission Viejo,128766.0,64923.0,187964.8
Missoula,54189.333333333336,46754.22222222222,66112.77777777778
Missouri City,93463.8,57834.0,83170.0
Mitchell,62976.0,48590.0,132162.66666666666
Mitchells,90157.0,60569.0,81408.0
Mitchellville,116790.0,63100.5,116168.0
Mize,50235.0,53396.0,29626.0
Moab,47836.0,35874.0,39833.0
Moberly,33802.0,26972.0,30452.0
Mobile,51464.96666666667,43049.833333333336,57038.03333333333
Mobridge,53131.0,43541.0,41848.0
Moca,20337.0,18328.0,13727.0
Mocksville,47694.0,34780.0,39297.0
Modesto,58324.90476190476,41283.57142857143,105321.47619047618
Mogadore,58301.0,46148.0,51878.0
Mohave Valley,44820.5,35789.5,49249.0
Mohawk,42490.0,33079.0,36297.0
Mokena,100967.0,55937.5,97091.0
Molalla,74394.0,54983.0,300000.0
Moline,64750.5,52748.0,55948.0
Momence,69186.0,33503.0,300000.0
Monaca,62537.5,50631.0,50520.0
Monahans,65499.0,45376.0,51862.0
Moncks Corner,49006.666666666664,34981.333333333336,44102.0
Monclova,74533.0,60922.0,58455.0
Moncure,57436.5,46106.5,165735.5
Mondamin,21702.0,14128.0,17702.0
Mondovi,102051.0,58994.0,88998.0
Monee,74922.5,36821.0,300000.0
Monessen,49102.0,37023.666666666664,40611.333333333336
Monett,34859.0,25439.0,25100.0
Monette,49473.0,38360.0,38434.0
Monmouth,66106.66666666667,53620.666666666664,131936.66666666666
Monon,44863.0,37531.0,36794.0
Monona,58906.0,61801.0,34304.0
Monongahela,61526.0,56130.0,44474.0
Monroe,63163.333333333336,44032.87037037037,86549.74074074074
Monroe City,44807.0,45892.0,30300.0
Monroe Township,103569.5,61578.0,169073.0
Monroeville,64420.166666666664,45004.833333333336,57617.5
Monrovia,87825.4,57512.4,207082.8
Monsey,81902.5,59657.0,66653.5
Mont Belvieu,118174.0,73069.5,202521.0
Montague,32625.4,27230.6,26886.0
Montauk,85303.0,64989.0,73646.0
Montclair,82549.57142857143,58943.28571428572,93752.0
Monte Rio,51503.0,42092.0,300000.0
Monteagle,54378.0,35430.0,53032.0
Montebello,53451.666666666664,43475.666666666664,41196.333333333336
